STU_ID,X2SEX,X2RACE,X2SESQ5,X2TXMQUINT,X2MTHID,X2MTHUTI,X2MTHEFF,X2MTHINT_R
22071,1,8,5,5,1.24,0.13,1.73,0.85
22073,2,5,-8,-8,-8,-8,-8,-8
22074,2,2,-8,-8,-8,-8,-8,-8
22075,2,8,5,3,-1.54,-1.58,-1.09,-0.85
22076,2,8,3,2,-0.42,-0.5,0.32,-7
22077,2,8,4,1,-0.42,-0.5,-0.32,-1.89
22078,2,8,5,4,0.7,0.8,0.67,0.71
22079,1,8,-8,-8,-8,-8,-8,-8
22080,1,2,3,1,0.7,1.21,-9,-9
22081,1,3,3,1,0.7,-0.5,0.32,0.71
22082,2,5,1,3,-0.42,-2,-1.09,-0.05
22083,2,6,5,3,-0.96,-2.25,-2.5,-1.24
22084,2,8,2,3,0.12,-0.5,-0.35,0.32
22085,2,3,2,4,-0.42,0.13,0.32,0.04
22086,1,6,4,5,0.12,0.8,0.32,-0.2
22087,2,5,5,3,-0.42,1.21,-9,-9
22088,2,3,5,5,1.82,1.21,1.73,1.75
22089,2,6,5,5,1.82,0.8,1.73,1.13
22090,2,8,4,4,0.7,0.13,-0.03,0.19
22091,2,8,2,4,-0.96,-9,-2.5,-1.89
22092,1,6,2,4,0.16,0.38,0.11,-1
22093,2,3,2,1,1.82,0.58,0.32,2.17
22094,1,5,4,1,0.7,0.8,0.91,1.1
22095,2,8,4,-8,-8,-8,-8,-8
22097,2,5,5,1,0.12,-1.8,0.32,1.38
22098,1,3,3,1,-0.42,-0.09,-0.35,-0.85
22099,2,6,2,1,-0.42,0.55,-0.88,-0.6
22100,2,8,5,2,-1.54,-2.25,-1.76,-1.24
22101,2,5,1,2,-0.42,1.21,-1.09,-7
22102,2,8,5,5,-9,-9,-9,-9
22103,2,2,-8,-8,-8,-8,-8,-8
22104,2,8,2,2,-0.42,-0.92,-1.09,-7
22105,1,8,4,4,1.28,0.8,0.67,1.75
22106,1,8,5,5,-9,-9,-9,-9
22107,2,5,3,3,-1.54,-2.66,0.32,-0.45
22108,2,8,5,2,1.24,1.21,1.17,0.96
22109,1,8,4,3,1.82,1.21,1.73,1.1
22110,2,8,4,3,1.28,-0.5,0.32,-0.85
22111,1,5,1,4,1.82,-0.11,0.11,-0.58
22112,2,3,2,4,1.82,0.38,1.73,-0.19
22113,1,8,4,3,0.16,0.8,1.73,-0.06
22114,1,3,-8,-8,-8,-8,-8,-8
22115,2,5,5,3,-0.42,0.8,0.32,0.19
22116,1,2,-8,-8,-8,-8,-8,-8
22117,1,3,2,4,1.82,1.21,0.32,0.48
22118,2,8,4,4,0.7,1.21,-0.5,1.13
22119,1,5,3,1,-0.42,-0.5,-0.7,-0.21
22120,1,8,-8,-8,-8,-8,-8,-8
22121,1,2,4,4,-0.42,0.8,0.11,0.84
22122,2,5,3,2,-0.42,-9,-0.74,-0.85
22123,2,8,2,3,1.24,1.21,1.06,2.17
22124,2,8,5,3,-0.37,-1.58,-2.15,-1.24
22125,1,3,4,4,1.28,1.21,1.11,0.05
22126,2,3,4,3,-1.54,-0.5,-1.3,-1.49
22127,2,8,1,2,-0.42,-0.5,-1.3,-0.6
22128,1,5,1,4,0.12,-0.5,-1.09,-0.08
22129,1,8,5,4,-1,-0.5,-0.35,-7
22130,2,8,2,3,-0.42,-0.92,0.32,-0.6
22131,1,8,2,5,0.16,-1.58,0.32,-7
22133,1,1,5,1,-1.54,0.13,-0.27,-7
22134,2,2,4,5,1.82,0.38,0.11,-1
22135,2,8,5,5,-1.54,-0.5,-0.15,-0.2
22136,2,8,5,5,0.7,-0.5,-1.09,1.13
22139,1,3,3,3,-0.42,-0.92,0.11,-7
22140,2,6,5,3,0.16,1.21,0.32,-0.35
22141,1,8,3,1,-0.42,-0.92,0.11,0.19
22142,1,4,1,2,1.24,0.8,1.73,-9
22143,2,8,2,1,-1.54,-0.5,-0.27,-1.39
22144,2,8,4,2,-0.37,0.8,0.11,-7
22145,2,3,1,1,0.12,-0.68,-0.5,0.61
22147,2,5,4,4,0.16,0.13,1.06,-0.35
22148,2,8,-8,-8,-8,-8,-8,-8
22149,1,8,2,2,-0.42,-0.5,-0.5,-1.24
22150,2,4,1,1,-0.42,1.21,-9,-0.6
22151,1,5,-8,-8,-8,-8,-8,-8
22152,1,8,4,5,1.82,0.38,1.73,-9
22153,2,6,1,1,-1.54,-0.92,0.32,-0.6
22154,2,8,3,4,0.7,-0.5,0.32,0.19
22155,1,3,-8,-8,-8,-8,-8,-8
22156,1,8,1,3,-1.54,-0.5,-2.5,-1.89
22157,1,3,1,4,1.82,1.21,1.73,1.77
22158,1,6,4,4,-0.37,1.21,-0.56,0.44
22159,1,8,5,4,0.16,1.21,-1.44,-1.89
22160,1,8,2,3,-0.42,-1.14,-0.39,-0.48
22161,2,3,5,2,-0.96,-0.5,-0.35,-0.85
22162,1,5,1,2,0.16,-1.56,-1.68,-7
22163,1,3,4,1,0.66,1.21,1.73,0.58
22164,1,8,5,5,-0.42,0.13,-0.7,-0.2
22165,2,8,4,3,-1.54,-0.92,-2.5,-1.49
22166,1,8,3,3,0.7,1.21,1.17,2.17
22167,2,5,3,4,0.7,-0.09,0.32,0.71
22168,2,6,2,3,-0.42,-0.5,0.11,-0.2
22169,1,8,-8,-8,-8,-8,-8,-8
22170,2,8,2,1,-0.42,-0.5,0.32,-7
22171,1,4,1,4,0.16,-1.58,0.32,0.58
22172,2,3,1,1,-0.37,1.21,-0.35,-0.6
22173,2,8,3,4,0.7,0.13,0.32,0.44
22174,2,8,5,4,-1.54,-0.5,0.11,-0.6
22175,2,2,-8,-8,-8,-8,-8,-8
22176,2,8,2,5,-9,-9,-9,-9
22177,2,3,3,2,0.16,0.58,-0.74,-7
22178,2,8,3,5,0.7,-0.5,0.11,0.07
22179,2,5,4,2,1.24,1.21,0.79,0.71
22180,1,8,4,2,-0.42,-0.5,-9,-0.21
22181,1,6,3,3,0.7,-0.5,0.32,0.31
22182,1,8,1,3,1.24,1.21,1.06,2.17
22183,1,8,5,4,-0.42,-0.5,-1.3,-7
22184,1,8,-8,-8,-8,-8,-8,-8
22185,1,8,3,3,0.7,1.21,0.32,-7
22186,1,8,1,1,0.08,-1.58,-9,-9
22187,2,3,2,2,-1.54,-0.92,-2.5,-9
22188,1,5,-8,-8,-8,-8,-8,-8
22189,2,8,4,2,0.7,1.21,1.14,1.13
22190,1,8,-8,-8,-8,-8,-8,-8
22191,1,8,2,1,-1.54,-0.5,0.11,-9
22192,2,8,5,5,1.82,1.21,0.32,1.38
22193,1,5,3,5,1.82,1.21,1.32,2.17
22194,1,8,-8,-8,-8,-8,-8,-8
22195,2,5,5,5,1.82,-0.5,1.73,0.33
22197,1,5,3,1,-0.42,1.21,0.32,-0.35
22198,2,8,2,3,-1.54,1.21,-0.7,-0.59
22199,2,3,4,1,-1.54,-0.5,0.32,-1.5
22200,2,8,3,3,-1.54,1.21,0.32,0.59
22201,1,8,1,1,-1.54,-0.5,-0.53,-0.21
22202,1,3,4,5,0.7,0.13,0.11,-0.6
22203,2,8,5,3,0.12,-0.92,0.32,-0.6
22204,2,2,4,5,1.82,0.55,1.73,0.83
22205,1,6,-8,-8,-8,-8,-8,-8
22206,2,6,3,3,0.16,-0.5,0.59,0.19
22207,1,5,1,3,0.12,1.21,0.11,-1.24
22208,1,8,4,5,1.82,0.8,1.52,0.71
22210,2,8,5,5,1.82,1.21,1.73,1.77
22211,1,8,4,2,0.66,1.21,0.11,-0.08
22212,2,8,4,4,-0.42,-1.17,-0.53,-0.08
22213,2,8,1,1,-9,-9,-9,-9
22214,1,3,4,3,0.16,1.21,1.73,0.71
22215,2,8,3,3,0.16,0.13,0.11,-1.25
22216,2,8,5,-8,-8,-8,-8,-8
22217,2,8,3,4,-0.42,-0.5,-1.09,-0.85
22218,1,8,3,4,0.7,-0.5,0.11,-7
22219,2,8,4,5,0.7,0.8,-0.74,0.31
22220,1,6,3,1,-1,0.13,-0.74,-0.6
22221,1,8,3,5,1.82,-0.11,-9,-0.6
22222,1,5,-8,-8,-8,-8,-8,-8
22223,1,5,1,1,0.7,-0.5,0.53,1.1
22224,2,6,2,5,1.28,1.21,0.32,1.13
22225,1,5,-8,-8,-8,-8,-8,-8
22226,1,3,3,1,-1.54,-0.5,-1.76,-1
22227,2,2,5,4,-1.54,-0.92,-2.11,-1.64
22228,1,8,2,1,-1.54,-2.22,-2.11,-1.49
22229,2,8,4,3,-0.42,-0.5,1.73,0.58
22230,2,2,5,2,0.7,0.8,0.32,1.13
22231,2,5,-8,-8,-8,-8,-8,-8
22232,2,5,1,2,-1.54,-1.17,-2.5,-1.39
22233,2,8,4,5,0.7,-0.92,0.11,0.71
22235,2,5,1,1,0.7,-0.5,0.32,-7
22236,2,8,3,4,1.82,1.21,-9,1.77
22237,1,8,5,1,-1.54,0.13,-0.32,-1.89
22238,2,8,3,5,1.82,-0.5,1.38,0.73
22239,2,5,1,3,-0.42,-0.5,0.32,0.58
22240,2,3,1,2,0.12,1.21,0.79,0.19
22242,1,8,5,4,1.28,0.38,0.93,0.04
22243,2,5,2,1,0.16,0.13,-0.24,-0.6
22244,2,8,5,4,0.7,-1.58,-0.53,-0.99
22245,2,8,4,4,-0.37,-0.5,-0.35,-1.25
22246,1,6,5,5,1.82,1.21,1.73,0.71
22247,2,5,1,3,1.82,-0.5,0.32,1.52
22248,1,3,4,3,0.16,1.21,-1.3,0.44
22249,1,8,4,2,-0.42,0.8,-1.09,0.19
22250,2,8,1,3,-0.42,-0.5,0.11,-0.6
22251,1,6,5,3,0.7,0.8,1.73,-0.21
22252,1,8,2,5,0.7,-0.7,0.37,-7
22253,1,8,3,2,0.12,-0.5,0.32,-9
22254,2,8,1,3,0.16,0.13,-9,-9
22255,1,8,4,3,0.7,1.21,1.73,-1.5
22256,2,8,2,4,1.82,0.8,0.32,1.1
22257,2,8,5,5,0.7,-1.58,-0.15,-7
22258,1,8,5,5,0.12,-0.5,0.32,-9
22259,1,8,5,5,1.82,0.55,0.32,0.71
22260,2,8,4,1,-0.42,-0.5,0.32,-0.85
22261,2,8,5,3,-0.37,1.21,-0.56,-0.2
22262,2,5,3,2,-0.42,-0.92,-0.06,-0.6
22263,2,8,5,5,0.7,0.38,1.32,0.04
22264,1,8,4,5,1.82,-9,0.32,1.13
22265,2,8,5,1,-0.42,-0.5,-0.91,-7
22266,1,8,5,3,-0.42,0.8,0.32,0.44
22267,1,5,1,2,0.16,1.21,0.32,0.86
22268,1,8,-8,-8,-8,-8,-8,-8
22269,1,8,-8,-8,-8,-8,-8,-8
22271,1,2,-8,-8,-8,-8,-8,-8
22272,1,8,1,3,0.12,-0.5,-1.09,0.71
22273,2,8,5,5,0.7,-0.5,0.32,0.31
22274,1,8,4,5,1.82,1.21,1.73,1.77
22275,1,8,1,4,0.7,-0.5,0.53,0.44
22276,1,8,2,3,-9,-9,0.32,0.73
22277,1,4,1,1,-0.42,1.21,-1.3,-1.64
22278,2,8,2,3,-1.54,-0.5,-1.3,-1.24
22279,1,8,5,4,1.24,-0.5,0.32,0.71
22280,1,8,2,3,0.16,-1.58,0.32,-7
22281,2,3,3,5,-0.42,1.21,-0.24,-0.2
22282,1,8,3,3,0.12,-0.5,0.11,-0.2
22283,1,8,4,4,-0.42,-0.7,-1.35,-0.21
22284,2,8,2,4,-0.42,-0.92,0.11,0.05
22285,1,8,5,5,-9,-1.17,1.52,-1.14
22286,2,6,3,1,-9,-9,-9,-9
22287,2,8,4,4,1.24,0.8,-0.53,-0.62
22288,2,1,2,1,-0.37,-1.34,-2.5,-1.89
22289,1,3,-8,-8,-8,-8,-8,-8
22290,1,8,2,2,0.12,-0.5,0.11,-0.43
22291,2,8,4,3,-0.42,1.21,-0.74,0.04
22292,1,8,1,1,-0.42,-0.5,-1.09,-0.85
22293,2,8,-8,-8,-8,-8,-8,-8
22294,1,6,5,5,1.28,-0.5,-9,-1
22295,2,8,2,3,0.7,-0.5,0.32,0.44
22296,1,5,1,1,-0.42,-3.94,0.11,-1.39
22297,1,8,2,4,-9,-0.92,-9,-9
22298,1,8,2,3,0.7,0.13,-0.15,-0.6
22299,1,8,2,4,-0.96,1.21,0.32,-9
22300,1,2,4,5,1.24,0.13,0.32,1.1
22301,2,8,2,4,-1.54,-1.34,-0.91,-0.99
22302,1,5,-8,-8,-8,-8,-8,-8
22303,2,2,4,5,-1.54,-1.83,-1.65,-1.89
22304,2,8,5,5,1.82,1.21,0.32,2.17
22305,2,6,4,4,0.12,-0.5,0.32,0.19
22306,1,8,5,3,-0.42,-9,-0.03,0.19
22307,1,6,-8,-8,-8,-8,-8,-8
22309,2,8,3,2,-0.42,0.13,0.32,-1.25
22310,2,8,2,1,-0.42,-0.5,-1.09,-0.2
22311,2,8,1,4,1.82,1.21,1.17,1.5
22312,2,8,4,1,-1.54,-0.92,-0.09,-1.89
22313,2,8,4,3,-1.54,-0.5,-2.11,-1.89
22314,2,3,5,3,-0.37,-0.5,-2.5,-0.45
22315,1,3,4,1,-0.42,-0.5,0.32,-1.25
22316,2,6,5,2,-0.96,1.21,-0.15,-1
22317,2,8,2,1,-0.42,-0.92,0.11,-9
22319,2,5,1,3,-0.42,1.21,0.11,-7
22320,1,8,2,5,-1.54,-1.58,-1.3,-0.45
22322,2,8,5,5,1.82,0.13,1.34,1.77
22323,2,3,4,1,0.12,-0.5,-0.96,-9
22324,1,3,4,1,-0.42,0.13,-0.24,-0.6
22325,2,3,3,3,-0.96,-1.83,1.73,-1
22326,2,8,5,4,0.12,-1.17,0.32,-0.08
22327,2,2,5,5,0.7,0.8,-1.3,0.57
22328,2,3,1,4,0.16,-0.09,-1.09,-0.85
22329,2,8,4,4,0.7,0.8,0.32,-0.6
22330,1,8,-8,-8,-8,-8,-8,-8
22331,1,8,2,4,-1.54,-0.5,0.32,-1.64
22332,2,8,2,1,-1.54,1.21,-1.76,-0.74
22333,1,2,-8,-8,-8,-8,-8,-8
22334,1,8,3,5,1.82,1.21,1.73,1.77
22335,2,5,-8,-8,-8,-8,-8,-8
22336,2,8,4,4,0.7,-0.5,-0.5,-0.08
22337,1,6,4,5,1.82,1.21,1.17,-7
22338,2,8,5,5,1.82,1.21,0.32,1.78
22339,1,8,5,-8,-8,-8,-8,-8
22341,2,6,5,5,-0.96,1.21,-0.35,-0.99
22342,2,3,-8,-8,-8,-8,-8,-8
22343,1,4,2,2,-1.54,-0.5,-0.7,-0.6
22344,1,8,4,3,-0.42,-0.5,0.32,-0.6
22345,1,6,3,2,0.12,-1.17,-0.35,-0.6
22346,1,8,3,3,-0.96,1.21,-1.12,-0.34
22347,1,8,1,2,1.82,0.38,1.73,-9
22348,1,8,5,3,0.7,0.8,-0.35,0.44
22349,2,8,4,1,-0.96,-0.5,0.26,-1.14
22350,2,8,5,5,1.82,1.21,0.79,0.56
22351,2,8,5,3,-1.54,-0.92,-0.15,-0.46
22352,2,3,4,1,-0.42,-1.17,-0.44,-0.6
22353,2,8,-8,-8,-8,-8,-8,-8
22354,1,3,1,3,1.82,1.21,1.73,-0.19
22355,2,5,5,5,-0.42,-0.5,-0.7,-0.6
22356,2,8,-8,-8,-8,-8,-8,-8
22357,2,6,-8,-8,-8,-8,-8,-8
22358,2,6,4,4,-1.54,1.21,-2.5,-7
22359,1,5,-8,-8,-8,-8,-8,-8
22360,2,3,4,3,1.24,1.21,1.73,1.65
22361,1,2,-8,-8,-8,-8,-8,-8
22362,1,8,2,3,1.24,-0.5,0.32,-7
22363,2,6,3,2,-0.96,-0.92,0.67,0.44
22364,2,8,5,5,1.82,1.21,0.32,0.96
22366,1,8,5,4,0.7,-0.5,0.32,0.44
22367,1,6,1,1,0.16,-0.5,-0.74,-1.49
22368,2,8,-8,-8,-8,-8,-8,-8
22369,1,8,5,5,1.82,0.13,1.17,1.75
22370,2,8,5,5,1.28,1.21,1.52,-0.6
22371,2,5,3,5,-9,-9,-9,-9
22372,2,8,2,2,0.66,-0.5,-0.03,0.61
22373,2,8,-8,-8,-8,-8,-8,-8
22374,1,8,3,3,-0.42,-0.5,0.11,-0.74
22375,1,8,5,4,1.24,0.13,0.11,1.38
22376,1,8,-8,-8,-8,-8,-8,-8
22377,1,8,2,1,0.7,1.21,-1.09,-0.46
22378,2,8,2,3,0.7,1.21,0.32,1.13
22379,2,8,3,5,0.7,-0.53,0.03,-0.59
22380,2,5,3,3,-0.42,-0.5,0.32,0.19
22381,1,5,2,3,-0.42,-0.5,-1.3,-1.24
22382,1,6,2,-8,-8,-8,-8,-8
22383,1,8,1,5,-0.42,-0.5,0.32,0.19
22384,1,8,4,4,0.12,0.8,1.52,0.46
22385,2,8,-8,-8,-8,-8,-8,-8
22386,1,8,2,5,-0.42,-1.61,0.71,0.19
22387,2,2,3,5,1.28,1.21,0.32,-9
22388,2,8,4,4,-1.54,-2.66,-2.15,-1.89
22389,2,8,5,5,1.82,1.21,0.53,-1.39
22391,1,8,-8,-8,-8,-8,-8,-8
22392,1,6,4,4,0.7,-0.26,-9,-9
22393,2,8,2,1,1.24,1.21,1.73,1.42
22394,1,8,4,5,0.7,-1.58,1.14,-0.85
22395,2,3,2,3,0.7,1.21,0.32,1.13
22396,1,5,-8,-8,-8,-8,-8,-8
22397,2,8,5,1,-1.54,-1.17,-2.5,-1.09
22398,1,8,2,2,-0.96,-0.92,0.03,-0.21
22399,1,8,1,1,-0.42,1.21,0.71,0.71
22400,2,3,-8,-8,-8,-8,-8,-8
22401,2,8,5,4,-1.54,-0.5,-1.09,-1.64
22402,2,5,4,3,0.16,1.21,0.11,0.04
22403,2,8,-8,-8,-8,-8,-8,-8
22404,1,8,5,4,-1.54,-2.66,-0.03,-1.89
22405,1,8,5,5,0.7,-0.92,0.32,0.48
22406,2,8,1,3,-0.42,1.21,-1.09,0.44
22407,1,8,5,5,0.7,-0.28,-1.2,-0.87
22408,1,8,3,2,1.82,0.13,0.32,0.06
22409,1,8,3,1,-0.42,-0.5,1.17,0.84
22410,1,8,4,1,-0.42,-2.22,-1.09,-7
22411,1,8,2,1,0.7,-0.5,-0.91,0.05
22413,2,8,3,2,0.7,0.13,0.32,1.23
22414,2,8,-8,-8,-8,-8,-8,-8
22415,2,3,-8,-8,-8,-8,-8,-8
22416,1,8,5,3,-0.42,0.55,-0.27,-0.21
22417,2,8,5,2,-0.42,1.21,-0.15,-0.6
22418,1,8,4,3,-0.96,-0.5,0.32,-0.6
22419,1,5,3,1,-9,-9,-9,-7
22420,2,8,1,3,-0.42,-0.5,-0.35,-0.6
22421,1,7,5,2,-1.54,-0.5,-2.5,-9
22422,2,8,3,5,-0.37,0.13,-0.15,-0.2
22423,2,3,4,5,1.24,1.21,1.26,0.34
22424,1,6,5,5,0.16,0.8,1.26,-1.24
22425,2,3,1,1,1.24,1.21,0.23,-1
22426,2,8,4,5,1.82,1.21,0.32,1.38
22427,2,8,-8,-8,-8,-8,-8,-8
22428,1,3,1,1,-0.42,-0.5,0.32,-0.6
22429,1,8,-8,-8,-8,-8,-8,-8
22430,2,7,1,1,-1.54,-0.5,-0.27,-1.89
22431,1,8,4,5,-0.42,-0.5,-0.44,-0.6
22432,1,2,5,5,0.7,1.21,0.32,0.98
22433,2,3,5,2,0.16,-0.5,-0.24,-1.64
22434,1,5,4,2,-1.54,-0.92,-1.09,-0.85
22435,2,3,4,1,0.7,-0.09,1.34,0.44
22436,1,5,1,-8,-8,-8,-8,-8
22437,2,8,3,1,-1.54,-0.5,-2.11,-1.24
22438,1,5,1,1,-0.42,1.21,-1.09,-1.25
22439,2,5,1,5,1.82,0.8,0.11,1.78
22440,2,5,5,-8,-8,-8,-8,-8
22441,1,8,2,2,0.12,-0.5,0.32,-1.89
22442,2,2,4,5,1.28,-0.95,0.71,0.05
22443,2,5,-8,-8,-8,-8,-8,-8
22444,2,6,3,4,0.7,-0.5,0.71,1.35
22445,2,5,1,5,-9,-9,-9,-9
22446,1,8,2,2,-0.96,-0.5,-0.03,-7
22447,1,2,5,5,1.28,1.21,0.32,1.13
22448,1,8,3,1,-9,-1.58,0.32,-0.85
22449,2,6,-8,-8,-8,-8,-8,-8
22450,2,5,5,3,0.12,-2,0.32,-0.85
22451,2,8,1,1,-0.42,-1.14,-1.09,-0.6
22452,2,1,-8,-8,-8,-8,-8,-8
22453,1,3,2,1,-0.42,-0.5,0.11,-0.08
22454,1,8,1,1,-1.54,1.21,0.29,-0.21
22455,2,8,2,4,1.24,-0.5,0.71,-7
22456,1,6,5,5,1.28,0.8,0.32,0.58
22457,1,5,2,2,0.12,1.21,-0.15,-0.21
22458,1,3,-8,-8,-8,-8,-8,-8
22459,1,5,1,2,-1.54,-3.94,-1.09,-0.46
22460,1,2,5,4,0.12,-1.17,0.32,0.17
22461,2,5,4,3,-1.54,-2.66,0.11,0.83
22462,1,8,4,4,-1.54,1.21,-1.3,-0.6
22463,2,3,1,2,-1.54,1.21,0.32,-1.39
22464,1,6,3,2,-0.42,-2.22,-0.88,-1.25
22465,2,5,1,1,1.82,-0.04,0.8,-7
22466,2,8,3,4,-0.42,-0.5,-0.74,-0.6
22467,1,5,1,3,-1.54,-1.58,-1.09,-1.24
22468,1,5,1,2,-0.42,-0.5,-0.74,-0.6
22469,1,8,5,3,-1.54,0.8,0.11,-0.99
22470,1,8,2,1,-1.54,-0.53,1.17,-9
22471,2,8,2,3,0.16,-0.09,0.11,-7
22472,1,6,4,5,-0.42,1.21,0.67,-7
22473,2,8,1,1,-0.96,-0.5,-1.62,-7
22474,2,8,4,4,-0.37,-0.5,1.73,-1
22476,1,8,5,1,1.24,1.21,1.52,1.38
22477,2,2,5,4,0.7,-0.09,0.32,-0.21
22478,1,8,5,5,1.28,0.38,0.32,0.46
22479,1,5,5,2,-0.42,-0.75,-1.3,-0.6
22480,2,8,1,2,1.82,1.21,1.73,1.5
22481,1,5,4,1,-1.54,-1.8,-0.7,-1.24
22482,2,8,3,3,-0.42,-0.5,0.32,-7
22483,2,2,5,5,-0.37,0.8,-0.09,-0.08
22484,1,3,3,3,-0.96,-0.5,-1.09,-0.6
22485,2,8,5,5,0.7,1.21,0.29,0.45
22486,2,5,3,5,0.16,-0.28,1.26,-1.39
22488,2,2,5,5,1.24,-0.5,0.32,1.35
22489,2,5,1,1,-1.54,1.21,-0.35,-0.74
22490,2,2,4,5,0.7,-0.5,-0.06,-0.6
22491,1,5,-8,-8,-8,-8,-8,-8
22492,1,8,5,3,-1.54,-1.58,-0.35,-1.39
22493,2,5,1,2,0.7,-0.09,0.11,0.71
22495,1,8,-8,-8,-8,-8,-8,-8
22496,1,8,4,3,-1.54,-1.17,-1.09,-1.64
22497,2,8,3,4,-0.42,-0.5,-1.09,-0.99
22498,2,6,-8,-8,-8,-8,-8,-8
22500,1,5,2,-8,-8,-8,-8,-8
22501,1,8,3,5,1.24,-0.5,1.73,-0.98
22502,2,6,2,5,1.82,0.8,1.73,-0.95
22503,1,5,4,4,-0.42,1.21,1.73,0.44
22504,1,8,3,1,0.12,-0.5,-0.74,-7
22505,2,8,4,2,-1.54,-0.5,-2.15,-1.25
22506,2,2,4,5,1.82,0.8,1.73,-0.85
22507,2,5,5,3,0.16,-0.92,0.32,0.19
22508,2,8,2,3,-9,-0.5,-9,-9
22509,2,8,5,2,-0.42,-0.5,-1.09,-0.2
22510,2,8,4,4,0.7,0.13,-0.15,-0.6
22511,2,8,4,3,-0.96,1.21,-0.56,-0.99
22512,1,3,4,4,-0.42,-1.17,0.32,-1.89
22513,1,6,5,4,-0.42,1.21,0.71,1.23
22514,2,8,2,5,0.7,-0.5,0.32,1.78
22515,1,8,3,3,-1.54,-0.5,0.11,-7
22516,2,6,5,4,-1.54,-0.92,0.11,-0.6
22517,1,8,2,1,0.7,-0.5,-1.09,-0.2
22518,1,6,-8,-8,-8,-8,-8,-8
22519,1,8,5,2,-0.42,1.21,0.11,-7
22520,1,3,4,3,1.82,1.21,1.52,1.35
22521,1,1,2,1,-0.42,-1.17,-9,-9
22522,1,8,2,2,-0.42,-0.92,0.32,-0.21
22523,2,6,-8,-8,-8,-8,-8,-8
22524,2,8,5,3,-1.54,0.13,-1.65,-7
22525,1,8,5,3,1.24,1.21,1.52,2.17
22526,2,6,4,2,0.75,-0.28,0.71,-0.21
22527,1,4,1,1,-0.42,-0.5,-0.35,-7
22528,1,8,-8,-8,-8,-8,-8,-8
22529,1,3,2,3,0.7,-0.5,0.32,0.22
22530,1,8,3,3,0.7,-0.5,0.32,0.31
22531,1,5,3,2,-1.54,-2,-2.15,-7
22532,1,2,2,5,-1.54,1.21,-1.3,-1.39
22533,2,8,1,3,-0.42,-0.5,0.32,-0.21
22534,1,6,4,2,-1.54,0.13,-0.94,-1.39
22535,2,3,3,4,-1.54,-0.95,-1.55,0.19
22536,1,8,2,2,-0.42,-1.17,-2.11,-9
22537,2,8,5,5,1.82,1.21,0.32,0.71
22538,1,2,-8,-8,-8,-8,-8,-8
22540,2,8,3,3,-1.54,-0.5,-2.5,-0.34
22541,1,3,2,1,0.16,-1.58,-1.09,-0.85
22542,2,5,-8,-8,-8,-8,-8,-8
22543,2,6,5,4,0.16,0.13,0.11,-7
22544,2,8,5,4,-0.42,-0.5,1.52,-1
22545,1,5,3,3,-0.42,1.21,1.73,-0.85
22546,2,6,-8,-8,-8,-8,-8,-8
22547,2,5,2,5,1.28,0.13,1.26,1.5
22548,2,8,5,3,-1.54,0.8,-1.14,-0.6
22549,2,8,4,2,-0.42,-0.5,0.11,0.44
22550,1,5,4,4,-0.42,-1.17,-2.15,-1.24
22552,1,8,3,5,1.24,1.21,1.14,0.71
22553,1,8,5,5,0.7,0.13,0.71,1.35
22555,1,3,2,2,0.12,-1.17,0.11,-0.21
22556,1,3,2,3,-0.42,-0.5,-0.53,-7
22557,2,2,3,5,0.7,0.8,-0.35,-0.35
22558,1,8,5,4,-0.42,1.21,0.29,0.05
22559,2,3,5,1,0.66,0.38,1.73,-7
22560,2,8,4,2,0.7,1.21,0.32,0.71
22561,1,5,4,1,-0.42,1.21,-0.5,-7
22562,1,2,5,5,0.12,-0.5,0.32,0.19
22565,1,8,1,1,0.12,-0.5,-1.65,-0.34
22566,1,6,5,5,-0.42,-0.5,0.96,-7
22567,2,3,3,3,0.12,0.8,0.32,0.32
22569,2,8,3,1,-1.54,-1.8,-0.5,-1.64
22570,1,8,5,4,0.7,0.58,0.32,0.71
22571,2,5,1,1,-0.42,-0.5,-9,-9
22572,1,5,1,2,0.7,-0.5,-0.03,1.13
22573,2,8,5,5,1.82,0.8,1.52,0.73
22574,1,2,-8,-8,-8,-8,-8,-8
22575,1,8,5,5,-1.54,-1.34,-0.56,-1.39
22576,1,5,4,2,-0.42,-0.75,0.11,-7
22577,1,8,4,4,0.7,-0.26,0.11,-0.47
22578,2,8,5,3,-1.54,0.13,0.32,-0.46
22579,2,8,5,4,-0.42,0.13,0.11,-7
22580,1,2,5,5,0.16,1.21,1.17,1.11
22581,1,3,1,2,0.16,1.21,0.32,0.44
22582,2,3,-8,-8,-8,-8,-8,-8
22583,1,8,5,5,1.82,1.21,0.32,0.96
22584,1,8,3,2,-0.42,-0.5,0.11,0.19
22585,1,5,-8,-8,-8,-8,-8,-8
22586,2,5,3,3,0.7,1.21,0.32,-7
22587,2,2,1,3,-9,1.21,-9,0.44
22588,2,8,3,4,0.16,-0.5,-1.94,-0.99
22589,2,2,2,5,0.7,1.21,-0.35,0.61
22590,2,8,1,5,-0.37,-0.5,0.32,-1.5
22591,2,5,2,5,0.16,-0.5,-1.3,-0.99
22592,1,8,4,2,-0.37,-2.86,0.32,-0.2
22593,2,2,5,5,-0.42,0.8,0.11,-0.6
22594,2,8,4,5,1.82,1.21,0.32,0.71
22595,1,8,4,3,-1.54,-0.92,-1.3,-1.64
