,STU_ID,X2SEX,X2RACE,X2SESQ5,X2TXMQUINT,X2MTHID,X2MTHUTI,X2MTHEFF,X2MTHINT_R
8951,23876,1,8,5,5,1.82,-0.92,0.79,0.71
8952,23879,1,3,3,1,-0.46,1.21,-2.11,-1.64
8953,23880,1,2,5,2,-0.42,-2.22,-0.5,0.19
8954,23881,2,8,5,4,0.7,0.13,0.32,-0.6
8955,23884,2,8,1,3,0.7,1.21,0.11,0.84
8956,23887,1,6,2,1,-0.42,1.21,-0.5,-0.46
8957,23888,2,1,4,2,-1.54,-1.17,-1.65,-1.89
8958,23890,1,8,4,4,-0.42,-0.5,0.11,-0.6
8959,23891,2,6,4,3,-0.42,-0.5,-1.09,-0.6
8960,23892,2,2,3,5,-0.96,-1.58,-0.06,1.36
8961,23893,1,8,3,5,0.16,-0.5,-0.7,-1.25
8962,23895,2,5,3,5,0.12,-0.5,-0.53,-0.2
8963,23897,1,8,5,5,-0.37,1.21,1.73,-0.99
8964,23899,1,8,4,4,1.82,1.21,1.73,1.52
8965,23900,1,3,5,1,0.7,0.8,0.32,0.06
8966,23901,2,5,4,2,-1.54,-0.11,-0.74,-1.89
8967,23902,1,5,5,1,1.82,1.21,1.73,-0.19
8968,23903,2,8,3,4,0.7,-0.5,0.32,0.19
8969,23904,1,5,4,5,0.7,-0.5,0.32,0.48
8970,23905,1,3,5,2,-1.54,-0.5,-1.09,-0.2
8971,23908,1,8,1,2,-0.42,-0.5,-0.27,-0.21
8972,23912,1,5,4,2,0.16,0.8,0.32,-0.6
8973,23914,2,3,4,4,1.82,1.21,-0.09,-1.89
8974,23915,1,3,4,5,-0.42,-0.5,-0.24,-0.6
8975,23916,1,8,2,1,0.12,-0.5,0.32,0.19
8976,23917,1,6,5,3,-0.42,0.13,1.52,-1.1
8977,23919,1,8,1,5,0.7,-0.5,0.32,1.38
8978,23920,2,2,5,4,0.16,-0.5,0.11,-0.2
8979,23921,2,5,3,2,-0.96,-2.22,-0.74,-0.99
8980,23922,2,8,2,4,0.16,-0.5,0.11,-0.21
8981,23923,1,3,4,2,-0.42,-2.22,-0.15,-0.18
8982,23924,2,8,5,4,1.82,1.21,1.73,0.87
8983,23926,2,8,1,5,1.82,0.8,0.71,1.13
8984,23927,1,2,5,4,0.7,-0.5,0.32,0.71
8985,23929,2,8,5,4,-1.54,-0.5,-2.11,-1.24
8986,23930,2,8,5,5,-1.54,1.21,-0.35,-0.6
8987,23931,1,6,5,4,-1.0,-0.5,-0.91,0.71
8988,23933,2,6,4,5,0.7,0.13,0.11,0.71
8989,23934,1,8,4,4,-1.54,-0.5,-0.74,-0.2
8990,23935,2,5,3,2,-1.54,1.21,0.32,-0.6
8991,23937,2,8,2,2,0.66,1.21,1.52,1.13
8992,23941,1,8,5,2,-1.54,-0.92,-1.3,-1.39
8993,23942,1,8,5,5,1.82,1.21,1.73,1.0
8994,23943,2,8,3,3,-0.96,-0.92,-0.74,1.11
8995,23947,2,8,5,5,0.75,-1.58,1.73,-0.73
8996,23948,2,1,1,3,-0.37,0.13,0.29,0.05
8997,23949,2,2,3,2,-0.42,-0.92,0.11,-0.2
8998,23950,2,2,5,5,-0.37,-1.58,0.32,-1.64
8999,23955,1,8,2,2,-0.96,-1.17,-0.5,-0.46
9000,23958,2,8,5,4,-0.37,-0.5,0.11,-0.6
9001,23961,2,5,2,3,-1.54,-2.0,-1.76,-0.99
9002,23962,1,2,2,4,1.82,-1.17,-0.06,0.32
9003,23963,2,8,2,5,1.28,0.8,1.06,1.38
9004,23965,1,8,5,5,1.82,-0.53,1.38,0.48
9005,23967,1,3,4,4,1.82,-0.5,0.32,0.31
9006,23968,2,8,3,4,0.16,-0.92,-1.76,-1.39
9007,23969,1,8,3,5,1.24,0.8,0.32,-0.6
9008,23971,1,5,2,3,-0.42,-0.5,-0.24,-0.46
9009,23972,2,8,3,1,-0.42,0.38,0.11,0.44
9010,23974,2,2,5,5,0.7,0.8,-0.53,1.36
9011,23975,2,6,5,4,-1.54,-1.17,-0.94,-1.64
9012,23976,1,8,5,5,0.12,0.8,0.32,1.38
9013,23977,2,8,5,5,0.7,-0.5,0.32,-0.6
9014,23978,2,5,3,2,-0.42,-0.5,-1.09,-0.2
9015,23979,2,5,1,3,-0.42,0.13,0.32,0.96
9016,23980,1,8,4,2,0.7,1.21,1.38,1.75
9017,23982,1,6,5,5,0.7,1.21,0.11,0.96
9018,23983,2,8,1,1,-1.54,0.13,-2.15,-1.5
9019,23984,1,8,4,5,0.7,-0.5,0.32,-0.6
9020,23985,1,8,4,5,0.7,0.13,0.11,0.44
9021,23986,2,8,5,4,0.12,-1.58,0.67,-0.35
9022,23987,1,3,3,1,-0.42,0.55,-0.94,-0.59
9023,23988,1,8,2,3,0.7,-0.5,0.32,-0.08
9024,23989,1,6,1,1,-1.54,1.21,-1.09,-1.0
9025,23990,1,8,4,5,1.24,1.21,0.91,1.38
9026,23991,2,8,3,5,-0.37,-0.5,-1.02,-1.14
9027,23992,1,8,5,5,1.82,1.21,0.32,1.38
9028,23994,1,6,5,5,0.16,-1.34,-0.35,-0.85
9029,23999,1,8,5,5,1.24,1.21,-0.35,1.38
9030,24000,1,5,1,3,0.7,1.21,1.73,1.23
9031,24001,1,8,3,5,0.7,1.21,0.53,0.96
9032,24006,2,8,4,4,1.24,0.8,1.06,2.17
9033,24007,1,3,3,2,0.7,-0.5,0.32,1.52
9034,24008,2,8,1,3,0.7,1.21,1.52,1.23
9035,24009,2,5,5,4,-0.42,1.21,-0.74,0.31
9036,24011,1,8,5,4,-1.54,-3.94,-0.53,-1.49
9037,24012,2,8,5,2,-1.54,-1.34,-2.15,-1.64
9038,24014,1,8,4,2,-1.54,-2.22,-0.62,-0.85
9039,24015,1,8,4,2,-1.54,-0.28,-0.94,-1.89
9040,24016,1,8,4,5,0.16,0.13,0.11,-0.6
9041,24017,2,8,4,3,-0.42,-0.5,-1.3,-1.49
9042,24018,2,8,5,3,-1.54,-2.22,-2.11,-1.89
9043,24021,2,6,2,3,-1.54,-0.92,-0.74,-0.45
9044,24022,1,2,2,5,0.16,-0.5,-0.56,0.05
9045,24024,2,8,3,4,0.7,-0.5,0.32,0.34
9046,24025,1,8,4,3,-1.0,-1.17,-1.09,-1.24
9047,24026,1,7,2,2,-1.54,-2.25,0.32,-1.89
9048,24028,2,2,4,5,1.82,1.21,0.93,0.98
9049,24029,1,8,4,5,1.82,1.21,1.73,2.17
9050,24030,2,8,4,4,0.7,0.13,0.32,0.31
9051,24031,1,8,4,1,-0.42,-0.92,0.5,-0.6
9052,24032,2,5,4,4,0.12,0.13,-0.74,0.22
9053,24036,2,6,4,4,-0.42,0.8,-0.35,-0.2
9054,24037,1,6,1,1,0.7,-2.22,-0.53,0.71
9055,24038,1,8,5,3,-0.42,-0.5,0.32,0.19
9056,24039,2,5,1,5,0.7,1.21,0.32,0.96
9057,24045,2,6,5,4,0.12,-0.5,0.11,1.75
9058,24046,1,8,1,3,-0.42,-0.28,-0.35,0.19
9059,24047,1,8,4,2,-0.42,-0.5,-0.74,-0.6
9060,24049,2,8,3,3,0.7,0.13,0.11,0.56
9061,24050,2,5,2,2,0.16,1.21,-1.05,-0.2
9062,24051,2,8,3,1,-0.42,-0.5,0.11,-0.6
9063,24053,1,6,3,1,-1.54,-0.5,0.53,-1.89
9064,24054,1,6,2,4,1.24,1.21,-0.88,0.73
9065,24057,1,5,2,4,-1.54,-0.5,0.11,-1.64
9066,24060,1,8,4,4,-1.54,-0.5,-1.3,-1.89
9067,24061,1,8,5,4,0.7,0.13,1.73,1.13
9068,24063,1,8,5,5,1.82,-0.92,1.73,-0.46
9069,24064,1,6,4,5,-1.54,-1.17,-1.02,-1.24
9070,24066,1,5,2,4,-0.42,-0.53,-0.03,0.19
9071,24067,2,3,5,1,-0.42,1.21,-0.03,-0.21
9072,24069,1,8,5,3,0.75,0.13,1.73,1.35
9073,24071,1,8,5,5,0.7,0.8,0.32,-1.5
9074,24072,2,5,4,3,0.7,-0.5,1.52,1.36
9075,24074,2,1,5,5,-0.37,-0.7,-2.5,-1.64
9076,24075,1,2,5,5,0.21,-0.04,1.73,-0.71
9077,24078,1,2,1,5,0.16,-0.09,0.32,0.71
9078,24079,1,8,3,3,-1.54,-0.92,-1.09,-0.85
9079,24081,1,5,1,1,-0.96,-0.92,-0.5,-0.6
9080,24082,2,8,5,5,0.16,1.21,0.11,-0.48
9081,24084,2,8,1,2,-1.0,1.21,0.79,0.96
9082,24085,2,8,3,2,-1.54,-0.5,-0.35,0.05
9083,24086,2,8,5,5,0.7,-0.5,-0.35,1.13
9084,24088,2,8,4,5,-1.54,-0.5,-0.88,-0.6
9085,24089,2,2,1,5,1.82,1.21,1.73,0.96
9086,24090,1,8,3,4,0.7,0.8,-0.09,-0.06
9087,24092,2,8,4,3,-0.42,-0.5,-2.15,-0.99
9088,24093,1,2,4,5,-0.37,0.13,0.0,0.84
9089,24094,2,8,4,3,-0.42,0.8,-0.35,-0.2
9090,24095,2,8,5,5,0.16,0.13,0.32,0.44
9091,24096,1,4,3,4,1.24,1.21,0.32,0.71
9092,24097,2,8,5,3,-0.42,-1.58,-1.3,-1.89
9093,24098,1,8,4,5,1.82,1.21,1.52,0.44
9094,24100,2,8,3,2,0.7,1.21,-0.53,0.19
9095,24106,2,5,5,2,-1.54,-1.83,-0.27,0.19
9096,24107,2,3,3,3,-1.54,-0.5,-1.09,-0.43
9097,24108,2,8,5,5,-1.54,-0.5,-0.35,-1.39
9098,24109,2,8,5,5,0.7,-0.53,1.52,-0.85
9099,24111,1,8,4,4,0.7,-0.92,-0.15,-1.08
9100,24112,1,8,1,4,-0.42,0.55,-0.56,-1.0
9101,24117,2,2,5,4,0.12,1.21,0.11,0.96
9102,24118,1,3,1,3,-0.42,1.21,0.11,-0.2
9103,24119,1,8,5,5,0.16,-0.5,0.11,-0.6
9104,24120,1,2,1,5,0.7,-0.5,0.32,0.31
9105,24121,1,8,4,4,0.12,0.38,0.32,0.05
9106,24123,1,8,5,5,1.24,0.13,0.32,0.96
9107,24124,1,3,4,4,1.28,1.21,1.73,0.31
9108,24125,1,8,3,1,0.7,1.21,0.32,0.84
9109,24126,2,8,5,5,-0.96,-1.58,0.32,-1.64
9110,24128,1,8,1,5,0.16,0.55,-0.24,0.44
9111,24129,2,8,3,3,1.24,1.21,-0.35,1.38
9112,24133,2,2,4,1,-1.54,-0.92,-0.24,-0.6
9113,24135,2,8,4,3,-0.42,0.13,-1.09,0.19
9114,24136,1,8,3,4,1.24,-0.5,0.32,-0.59
9115,24137,1,6,3,1,0.12,-2.25,0.72,-1.25
9116,24138,1,5,1,4,0.16,-0.5,0.96,0.19
9117,24139,1,8,3,3,0.21,-1.17,1.73,-1.89
9118,24141,2,8,2,3,1.24,-0.5,1.52,2.17
9119,24145,2,5,3,5,0.7,-0.5,0.32,0.71
9120,24146,2,8,5,3,-0.42,-0.5,1.52,-1.0
9121,24147,2,5,3,5,1.82,1.21,1.17,0.96
9122,24148,2,8,5,5,1.24,-0.5,0.32,1.13
9123,24150,2,8,1,3,0.7,-0.5,0.32,0.71
9124,24151,1,3,3,2,-0.42,1.21,-0.18,-0.31
9125,24152,1,8,4,2,-1.54,-1.58,-1.3,-1.24
9126,24153,2,1,4,2,0.16,1.21,-0.15,0.84
9127,24154,2,8,2,4,-0.42,-0.09,-0.03,0.44
9128,24156,2,8,5,3,-0.42,-0.5,-1.76,-0.99
9129,24157,1,8,2,2,0.7,-0.5,1.73,0.06
9130,24158,1,5,4,5,1.82,0.8,1.73,-1.0
9131,24159,2,8,2,5,1.82,1.21,0.32,1.75
9132,24160,2,8,2,4,-1.54,-0.5,-0.74,-0.6
9133,24161,1,5,1,4,0.7,1.21,0.32,0.56
9134,24162,2,5,5,1,-0.42,-0.5,-0.74,-0.2
9135,24163,1,2,5,4,0.12,-0.5,0.32,1.23
9136,24165,2,3,3,2,1.82,1.21,0.39,2.17
9137,24167,1,8,4,5,1.24,0.13,1.52,1.35
9138,24168,1,8,3,4,1.82,1.21,0.71,1.75
9139,24169,2,8,5,5,-0.42,1.21,1.52,-0.21
9140,24170,2,8,5,5,0.7,-0.5,-0.15,0.32
9141,24172,2,8,4,4,1.82,1.21,1.73,1.75
9142,24176,1,8,2,3,-0.42,0.13,-0.24,1.35
9143,24177,1,2,2,4,0.7,-0.5,0.32,0.71
9144,24178,1,8,3,4,-0.96,-1.58,-0.7,-0.85
9145,24180,2,8,2,2,-1.54,-1.34,-0.94,-1.39
9146,24181,1,5,1,3,0.16,-0.5,0.32,0.61
9147,24182,1,8,3,4,1.82,0.55,0.32,0.96
9148,24184,2,6,5,5,-0.42,1.21,0.32,0.04
9149,24185,2,8,2,3,-1.54,-2.0,-2.5,-1.64
9150,24186,1,8,3,3,-1.54,-0.28,-1.68,-1.39
9151,24188,1,5,5,5,-0.42,-2.22,-0.7,-0.85
9152,24189,1,5,2,5,1.82,-0.11,0.58,-0.08
9153,24191,2,8,3,1,-0.96,-0.5,-2.5,-1.89
9154,24192,1,8,4,4,1.28,1.21,-1.3,-1.14
9155,24193,2,8,5,2,-0.42,-0.5,-1.35,0.19
9156,24194,1,5,4,5,0.16,0.13,0.11,0.19
9157,24195,1,5,2,3,0.7,-0.92,0.32,0.71
9158,24196,1,8,5,4,0.16,1.21,1.73,1.35
9159,24198,2,8,5,4,0.7,0.55,-0.35,0.34
9160,24199,1,8,3,3,-0.37,-2.66,-2.5,-1.89
9161,24200,2,8,2,1,-0.37,1.21,-0.61,0.84
9162,24201,2,8,2,2,-0.42,-0.26,-1.52,-1.24
9163,24203,2,8,5,2,-0.96,-0.5,-1.3,-0.99
9164,24204,1,8,3,2,0.12,-0.5,-0.7,1.13
9165,24205,2,8,3,1,-1.54,0.13,-1.3,-1.1
9166,24206,1,8,2,3,-1.0,-0.5,-0.24,-0.18
9167,24208,2,8,4,2,-1.54,-2.22,-2.5,-0.99
9168,24210,1,8,5,5,-1.54,-0.75,0.88,0.04
9169,24211,1,8,2,2,-1.54,-2.25,-1.2,-1.09
9170,24212,2,8,2,4,1.24,-0.5,0.32,0.73
9171,24214,1,8,4,4,-1.54,1.21,-1.3,-0.59
9172,24217,1,8,5,5,0.7,0.8,1.17,0.19
9173,24218,2,8,5,2,-1.54,-1.17,-1.17,-0.6
9174,24219,1,2,1,3,0.7,0.8,-0.74,-0.35
9175,24220,2,8,3,4,-0.42,1.21,0.11,-0.85
9176,24221,1,8,3,1,-0.42,1.21,-1.09,-0.2
9177,24222,2,2,4,2,0.16,1.21,-0.7,0.59
9178,24223,2,8,5,4,0.12,0.8,1.17,0.96
9179,24224,2,8,5,5,0.7,1.21,-1.09,-1.37
9180,24226,2,8,5,3,0.16,-1.58,0.32,-0.99
9181,24228,2,2,5,3,-0.42,-0.09,0.32,-0.21
9182,24229,1,3,5,4,1.82,0.8,0.58,0.04
9183,24230,1,5,2,1,0.66,0.8,0.11,1.77
9184,24231,2,1,5,5,0.7,1.21,0.53,1.75
9185,24232,1,3,5,2,-0.42,1.21,0.11,-0.35
9186,24235,2,8,2,3,1.24,1.21,1.38,1.65
9187,24237,2,2,5,4,-0.96,-0.5,-0.74,-1.14
9188,24239,2,8,2,1,-0.42,-0.5,0.32,-0.6
9189,24242,1,2,3,5,0.16,-0.26,0.32,-1.0
9190,24245,1,6,5,4,-0.42,-0.5,0.11,-0.6
9191,24246,1,8,5,4,-0.42,-0.5,-0.7,-0.6
9192,24250,1,8,5,5,0.16,0.8,0.32,-0.6
9193,24251,1,8,4,2,-0.42,-0.5,0.11,-0.6
9194,24252,2,8,3,1,-0.96,-1.8,-1.94,-0.71
9195,24253,1,6,3,5,1.82,1.21,1.73,1.35
9196,24254,1,8,5,2,-0.96,-0.5,0.11,-1.14
9197,24255,1,6,5,4,-1.54,-0.28,-0.24,-0.6
9198,24256,1,8,5,5,-0.42,-0.5,0.45,1.52
9199,24260,2,6,2,2,0.16,-0.5,0.32,0.19
9200,24263,1,3,3,2,0.7,1.21,-1.09,0.73
9201,24264,2,5,3,2,-1.54,-0.5,-1.3,-1.24
9202,24266,1,3,2,1,-1.54,1.21,-1.73,-0.2
9203,24267,2,8,4,4,1.82,-0.92,0.53,1.77
9204,24268,2,6,3,3,-1.54,-2.66,-0.24,-0.2
9205,24270,1,6,3,1,0.16,1.21,0.88,0.44
9206,24271,2,6,5,2,-0.96,-1.17,-0.7,-0.6
9207,24272,1,6,3,3,1.24,1.21,-0.53,-0.06
9208,24274,2,8,3,1,0.7,-0.5,0.32,1.13
9209,24276,2,2,5,5,1.82,-1.17,1.73,0.73
9210,24277,2,8,4,2,-0.42,1.21,0.11,-0.85
9211,24278,1,5,5,3,-0.42,-0.5,0.11,0.59
9212,24279,1,8,5,3,-1.54,-1.17,-1.09,-0.85
9213,24282,1,8,5,4,1.82,1.21,0.11,1.38
9214,24283,1,8,2,4,0.7,1.21,-0.03,0.19
9215,24285,1,8,3,2,-0.42,0.13,0.32,0.19
9216,24286,2,6,4,2,1.24,1.21,1.73,1.75
9217,24288,2,8,5,3,-1.54,-0.5,-1.09,-0.99
9218,24290,1,8,5,2,-1.54,-1.61,-2.5,-0.45
9219,24292,1,6,5,4,0.7,-0.5,0.53,-0.85
9220,24293,1,8,5,5,-1.0,-2.03,0.88,-1.89
9221,24294,1,1,3,1,-0.42,0.16,-0.7,1.36
9222,24295,2,8,4,2,-0.42,-0.5,0.32,-0.6
9223,24296,1,8,1,2,1.82,1.21,1.38,1.75
9224,24297,2,8,4,1,-1.54,-0.7,-2.5,-1.24
9225,24298,2,2,5,5,1.82,1.21,1.73,0.96
9226,24300,2,6,5,4,0.16,-1.17,0.32,-0.6
9227,24302,2,6,3,4,0.7,0.38,0.32,1.78
9228,24303,2,8,1,1,-0.42,-0.92,-1.3,-0.6
9229,24304,1,8,3,1,-0.42,-3.94,-1.94,-0.05
9230,24307,2,5,2,1,-1.54,-2.22,-1.3,-0.85
9231,24308,2,6,1,3,-1.54,1.21,1.52,-1.1
9232,24309,1,8,3,1,0.7,-0.5,-0.88,-0.6
9233,24310,2,8,2,2,0.7,0.38,0.11,-0.34
9234,24313,1,2,3,4,1.24,0.55,0.11,0.31
9235,24314,1,5,3,3,0.75,1.21,1.17,0.05
9236,24315,2,8,4,1,0.16,1.21,0.11,0.19
9237,24319,2,8,4,1,-0.42,0.8,0.91,1.35
9238,24320,2,5,4,4,-0.42,-0.92,-0.7,-0.6
9239,24321,2,8,4,5,-0.42,-1.58,-0.5,-0.99
9240,24322,2,2,3,5,0.7,-0.09,0.32,0.96
9241,24323,1,8,4,3,-0.42,0.38,-0.09,-0.35
9242,24326,2,8,4,4,-0.42,-0.5,-0.09,-1.25
9243,24327,2,8,5,3,-1.54,-1.56,-1.3,-1.89
9244,24328,2,6,2,1,0.7,1.21,0.71,1.52
9245,24329,1,1,5,4,0.16,-0.09,1.52,1.36
9246,24331,1,2,4,4,0.16,-1.17,-0.03,0.32
9247,24333,1,5,1,1,-1.54,-1.14,-0.06,-0.21
9248,24334,1,8,4,2,-0.42,-0.92,-0.91,-0.85
9249,24335,1,3,2,3,-0.37,1.21,1.06,1.35
9250,24336,2,8,4,1,-1.54,-1.34,-2.5,-1.64
9251,24337,2,3,2,3,0.7,1.21,0.32,0.96
9252,24338,2,8,3,5,0.12,0.55,0.32,0.19
9253,24339,1,8,3,4,1.82,1.21,1.73,1.75
9254,24340,2,5,4,3,-1.54,-0.5,-0.32,-1.39
9255,24341,1,8,2,2,-0.42,1.21,-1.09,0.45
9256,24342,2,8,5,2,-0.96,-0.92,0.11,0.44
9257,24343,2,8,5,1,1.82,1.21,1.73,1.52
9258,24344,1,8,1,2,-0.42,0.13,0.11,0.96
9259,24345,1,8,5,3,0.7,-2.22,0.32,1.75
9260,24346,1,8,3,4,-0.42,-0.92,-0.24,-1.25
9261,24347,2,6,1,5,0.7,-0.5,1.52,-0.6
9262,24348,2,6,4,3,-1.54,-0.5,0.29,-1.25
9263,24349,2,3,4,1,-0.42,-0.5,-0.35,-0.35
9264,24350,1,8,5,1,0.7,-0.5,-0.03,-0.06
9265,24351,2,8,4,1,-0.42,-0.92,-1.09,-1.64
9266,24353,2,2,2,4,1.24,1.21,1.73,-0.08
9267,24355,1,5,1,1,1.24,1.21,1.73,1.52
9268,24357,2,8,3,2,0.16,-0.5,-0.85,0.06
9269,24358,2,8,5,5,1.24,-0.5,0.32,0.71
9270,24361,1,6,4,1,-1.54,1.21,0.32,-0.2
9271,24362,2,8,3,2,-0.42,-0.09,0.32,0.84
9272,24363,2,2,5,5,0.7,0.8,0.71,1.13
9273,24364,1,8,2,2,0.12,1.21,0.53,1.77
9274,24365,1,2,4,5,1.24,1.21,1.73,2.17
9275,24366,1,8,5,4,0.12,-1.36,-0.62,0.48
9276,24370,1,8,2,5,0.7,-2.22,-1.3,-1.24
9277,24374,2,6,5,4,-1.54,-0.5,-0.24,-0.59
9278,24378,2,6,2,5,1.82,1.21,1.73,2.17
9279,24380,2,5,1,2,-0.42,0.13,-2.5,-1.89
9280,24381,1,8,5,5,1.82,1.21,1.73,-0.18
9281,24382,2,6,2,5,0.7,0.8,1.73,1.35
9282,24383,2,8,5,4,-1.54,0.55,1.32,0.17
9283,24384,1,6,5,5,0.7,-0.5,0.32,0.32
9284,24385,2,8,4,5,-1.54,-0.5,-1.3,-1.24
9285,24388,2,8,2,5,-0.42,-0.5,-1.3,-1.24
9286,24389,1,8,4,5,0.7,-0.5,0.32,0.71
9287,24391,2,8,5,5,-1.54,1.21,-1.3,-0.59
9288,24392,2,5,2,4,0.7,1.21,-0.15,-0.6
9289,24393,1,5,3,5,1.24,1.21,0.32,0.09
9290,24394,2,2,5,5,-0.42,0.13,-0.44,-0.75
9291,24395,2,8,4,5,-0.42,-1.17,0.11,-0.2
9292,24396,1,8,5,4,0.7,-0.5,-0.91,-0.33
9293,24397,2,8,4,2,-0.96,1.21,-2.15,-0.59
9294,24399,1,3,1,1,0.16,0.38,-0.15,-0.21
9295,24400,2,3,4,2,0.7,-0.92,-0.74,0.71
9296,24401,1,8,3,3,-0.42,-1.17,0.32,-0.6
9297,24402,2,8,4,3,-1.54,0.13,0.32,-0.6
9298,24403,2,8,3,1,-1.54,-1.14,0.32,0.19
9299,24405,2,8,4,5,0.7,-0.5,0.32,-0.21
9300,24406,2,8,5,5,1.24,1.21,0.79,1.77
9301,24407,2,8,3,2,-1.54,0.8,-2.5,-1.24
9302,24408,1,8,1,5,-0.42,-0.5,0.32,0.96
9303,24409,1,8,3,3,0.16,0.16,0.11,-0.33
9304,24415,2,8,2,2,-1.54,-2.03,-0.83,-1.64
9305,24417,2,8,4,4,-1.54,1.21,-0.35,-1.39
9306,24418,2,2,1,4,-0.42,0.55,0.53,1.23
9307,24419,1,8,3,5,-1.54,-3.3,1.73,-1.39
9308,24421,1,8,1,1,1.24,-0.5,1.73,2.17
9309,24425,1,8,5,5,0.7,1.21,0.71,1.75
9310,24426,2,6,2,5,-1.54,-2.22,-2.5,-1.64
9311,24428,2,8,5,5,-0.42,0.13,-1.76,0.45
9312,24430,2,8,2,4,1.24,0.13,0.32,1.13
9313,24431,2,8,2,4,1.82,0.38,1.14,1.13
9314,24432,1,2,5,5,0.7,-0.5,-0.23,1.78
9315,24433,2,2,5,4,1.82,-0.09,1.38,-0.31
9316,24434,1,8,3,3,-0.42,1.21,1.52,-0.35
9317,24435,1,3,3,1,-0.42,1.21,1.38,0.71
9318,24436,2,5,2,4,1.24,1.21,-0.24,1.38
9319,24439,2,2,2,5,1.24,1.21,0.11,0.96
9320,24440,1,8,4,4,1.82,0.8,0.32,1.78
9321,24441,1,8,4,5,0.12,0.13,0.32,0.57
9322,24442,2,2,4,5,0.7,0.13,-0.03,0.98
9323,24443,2,6,4,3,0.7,-0.28,-0.15,-0.2
9324,24444,1,6,5,5,0.21,1.21,0.32,0.04
9325,24445,2,2,5,5,0.16,1.21,-1.3,0.57
9326,24447,1,8,5,1,-0.42,1.21,-0.74,-0.6
9327,24448,1,8,3,1,-0.46,-0.5,-1.09,-0.2
9328,24450,1,8,3,3,0.12,-0.5,-1.09,-1.39
9329,24451,1,8,4,5,1.24,0.8,0.11,0.19
9330,24452,2,1,5,4,-0.42,-1.8,0.24,-0.2
9331,24453,1,5,2,3,0.7,-0.5,0.32,0.71
9332,24454,2,8,4,3,-0.37,-0.5,0.32,0.2
9333,24455,1,8,5,4,-1.54,-2.03,-1.68,-1.64
9334,24457,2,8,4,3,1.82,1.21,0.79,1.13
9335,24459,1,5,5,5,0.7,-0.5,0.32,0.96
9336,24461,1,8,2,1,-1.54,-1.83,-1.3,-0.21
9337,24463,2,5,1,5,0.7,0.13,-1.09,0.32
9338,24464,1,8,4,4,-0.42,1.21,0.11,0.05
9339,24465,2,8,5,2,0.7,0.8,0.91,-0.21
9340,24466,1,2,4,5,-0.42,-1.58,-1.09,-1.64
9341,24467,2,8,3,1,-1.0,-1.17,-0.48,-1.89
9342,24468,2,7,5,5,0.7,-0.5,0.11,0.19
9343,24469,1,8,3,4,-1.54,1.21,1.11,-1.89
9344,24471,1,6,3,4,-1.54,0.55,-0.94,-0.75
9345,24472,1,8,3,2,-1.54,-2.88,-2.5,-1.89
9346,24473,2,8,5,5,0.7,-0.5,-1.09,-0.08
9347,24476,2,2,5,5,1.24,1.21,0.67,1.75
9348,24477,1,8,5,5,1.82,1.21,1.73,1.65
9349,24479,1,8,2,2,-0.42,0.13,0.32,0.19
9350,24481,1,6,2,4,1.24,-0.5,0.82,0.71
9351,24482,2,3,4,5,-0.42,-1.56,-0.35,-1.5
9352,24484,1,6,1,1,-0.37,-0.5,1.17,-0.97
9353,24485,2,5,2,2,1.28,-0.5,-0.27,0.19
9354,24486,2,8,3,1,-1.54,0.13,-0.74,-0.6
9355,24488,2,8,3,5,1.82,0.8,1.73,2.17
9356,24489,2,5,5,3,-0.42,-0.5,-1.68,-1.5
9357,24490,2,2,4,3,-1.0,-0.5,-0.74,-0.99
9358,24492,2,5,1,4,1.24,-1.14,1.17,2.17
9359,24494,1,8,2,5,0.16,1.21,-0.24,0.57
9360,24496,1,5,2,2,0.12,1.21,0.32,1.36
9361,24500,2,3,4,3,-0.42,1.21,0.11,0.71
9362,24503,2,3,2,3,0.12,1.21,-1.09,0.47
9363,24506,1,3,1,2,0.12,0.8,1.73,1.13
9364,24507,1,8,2,2,-0.42,-0.5,-0.91,-1.24
9365,24508,1,6,2,1,-0.42,0.8,0.32,0.84
9366,24510,1,8,5,3,0.7,-2.22,-1.47,-1.5
9367,24511,2,6,4,5,0.7,-0.5,-0.7,0.84
9368,24512,2,8,1,1,0.12,1.21,-1.3,-0.2
9369,24513,1,5,3,3,1.82,1.21,0.32,1.38
9370,24514,2,8,5,5,1.82,1.21,1.73,2.17
9371,24515,2,8,5,4,-1.54,-0.5,0.11,-0.2
9372,24516,1,8,4,5,0.12,0.8,1.17,0.31
9373,24517,2,8,2,3,-0.42,-0.92,-0.74,-0.99
9374,24518,2,8,3,3,-0.37,1.21,0.03,-0.06
9375,24519,1,5,1,1,-0.42,-0.5,-0.74,-0.6
9376,24520,2,5,2,5,0.7,-0.5,0.11,-1.25
9377,24521,1,8,2,5,1.82,0.13,-0.03,0.44
9378,24522,1,6,4,1,-0.42,0.8,-1.09,-0.6
9379,24525,1,5,5,5,0.7,1.21,1.52,0.73
9380,24526,1,6,1,1,0.75,1.21,1.14,0.44
9381,24528,1,8,4,2,0.7,1.21,0.96,-0.6
9382,24529,2,2,3,2,0.7,0.13,0.32,2.17
9383,24530,1,8,1,1,-0.42,-0.5,-1.44,-0.85
9384,24533,1,3,5,5,0.7,-0.5,1.73,-0.48
9385,24534,1,8,5,1,-0.42,-0.5,-0.62,-0.85
